,id,uri,song_name,artist_name,key,mode,danceability,energy,loudness,acousticness,speechiness,instrumentalness,liveness,tempo,valence,duration_ms,time_signature,popularity
2028,4eZZofkV1OQ9GDqAgHqNpA,spotify:track:4eZZofkV1OQ9GDqAgHqNpA,Buga (Lo Lo Lo),Kizz Daniel,8,1,0.92,0.716,-7.104,0.296,0.105,0.00222,0.104,115.991,0.961,183103,4,72
2029,5KCH6zWcx5qUYbmp0uaaE7,spotify:track:5KCH6zWcx5qUYbmp0uaaE7,N'y pense plus,Tayc,2,0,0.556,0.633,-7.381,0.444,0.27,0.0,0.0744,93.329,0.45,212007,4,70
2030,7xLP9GqWARDKSoGPsU3126,spotify:track:7xLP9GqWARDKSoGPsU3126,45,Black Sherif,6,0,0.845,0.718,-7.934,0.0821,0.238,0.0,0.0937,149.989,0.454,179201,4,59
2031,6NKuW3yaNXtloGw1RB8WUi,spotify:track:6NKuW3yaNXtloGw1RB8WUi,Certified Loner (No Competition),Mayorkun,6,0,0.931,0.676,-7.492,0.0152,0.0498,0.0,0.103,111.948,0.739,165000,4,64
2032,1Cg51Jk6EoXBQ0KiwzWJfm,spotify:track:1Cg51Jk6EoXBQ0KiwzWJfm,Playboy,Fireboy DML,7,1,0.555,0.674,-7.81,0.334,0.132,1.28e-06,0.0586,158.829,0.854,207475,5,64
2033,16vqEDaCZpq5zdgop8U9uM,spotify:track:16vqEDaCZpq5zdgop8U9uM,Big Flexa,Costa Titch,0,0,0.821,0.611,-8.967,0.0131,0.0535,0.00393,0.0395,113.006,0.431,327080,4,61
2034,65v99AWZyNz3aRmfrT2I7N,spotify:track:65v99AWZyNz3aRmfrT2I7N,i'm a mess,Omah Lay,4,1,0.682,0.633,-6.213,0.307,0.239,0.0328,0.112,123.259,0.601,153946,5,67
2035,2pUlBBWq8R10ylbBvZJV9j,spotify:track:2pUlBBWq8R10ylbBvZJV9j,Bad To Me,Wizkid,10,0,0.859,0.822,-5.005,0.07,0.0467,0.0144,0.101,110.045,0.908,177170,4,70
2036,1OoPhcM78evXIxjmSzCnmf,spotify:track:1OoPhcM78evXIxjmSzCnmf,Bloody Samaritan,Ayra Starr,8,0,0.796,0.719,-7.018,0.036,0.138,0.0,0.0718,105.027,0.242,187000,4,66
2037,2FPOpkUFjQBzJVxK8zF2DA,spotify:track:2FPOpkUFjQBzJVxK8zF2DA,Nice (Kiss),Jux,11,0,0.792,0.747,-8.016,0.0913,0.0419,0.00107,0.0874,111.99,0.471,297857,4,54
2038,0Ek5bneviajgSzZGonWfds,spotify:track:0Ek5bneviajgSzZGonWfds,Abo Mvelo (feat. Mellow & Sleazy & M.J),Daliwonga,10,0,0.876,0.507,-11.035,0.0172,0.0482,0.00117,0.0746,112.003,0.583,480000,4,60
2039,4Gasn91fsCefnN8zM5GjA8,spotify:track:4Gasn91fsCefnN8zM5GjA8,Finesse,Pheelz,1,0,0.859,0.551,-7.916,0.559,0.149,0.0,0.194,102.049,0.777,155293,4,74
2040,6459gZKddpOoPIH8PAcCwS,spotify:track:6459gZKddpOoPIH8PAcCwS,All Of Us (Ashawo),Fireboy DML,11,1,0.605,0.813,-6.416,0.304,0.0903,0.0033,0.132,199.837,0.748,183350,4,65
2041,4MzOppXoeKvDsVaNMeOK3C,spotify:track:4MzOppXoeKvDsVaNMeOK3C,Girlfriend,Ruger,5,0,0.788,0.913,-4.495,0.243,0.0671,0.0689,0.272,99.994,0.672,196800,4,69
2042,7JVUJLsVXysVpSWChbnz9I,spotify:track:7JVUJLsVXysVpSWChbnz9I,10 Toes (feat. Omah Lay),King Promise,0,0,0.751,0.564,-7.837,0.139,0.164,3.02e-06,0.142,103.952,0.601,177068,4,61
2043,3s1KwrLP0NlFWiWbjz6bfQ,spotify:track:3s1KwrLP0NlFWiWbjz6bfQ,Peru,Fireboy DML,7,0,0.956,0.417,-7.892,0.572,0.0926,0.00071,0.0782,108.015,0.714,187111,4,73
2044,5FFkchmfCqUaCdEAtaKhb8,spotify:track:5FFkchmfCqUaCdEAtaKhb8,HALFWAY RIGHT (with Rapsody & Alex Isley),WESTSIDE BOOGIE,8,1,0.57,0.72,-7.26,0.0474,0.338,0.0,0.0926,106.733,0.408,197200,3,38
2045,6tyChhfP6Zz6PhCh5FdvRh,spotify:track:6tyChhfP6Zz6PhCh5FdvRh,Back to Shore (feat. ElCamino),38 Spesh,8,0,0.645,0.784,-5.693,0.502,0.38,0.0,0.113,77.124,0.785,153506,4,33
2046,3iuBfAec9qN2UylQv9NcKR,spotify:track:3iuBfAec9qN2UylQv9NcKR,Get Light,Nas,8,1,0.528,0.884,-3.847,0.0352,0.388,0.0,0.405,98.609,0.417,172792,4,60
2047,2J5kZDuqbaefjmiYikVQJH,spotify:track:2J5kZDuqbaefjmiYikVQJH,GODbody,Dave East,1,1,0.706,0.904,-3.282,0.0124,0.324,0.0,0.104,86.147,0.609,132528,4,40
2048,11gnrvlVKpGudOeoUyUPiL,spotify:track:11gnrvlVKpGudOeoUyUPiL,CONTRADICTIONS,WESTSIDE BOOGIE,1,0,0.634,0.667,-8.651,0.683,0.472,0.0,0.108,80.984,0.577,122932,4,30
2049,4UY8uzghtixlMhFR4JFqzF,spotify:track:4UY8uzghtixlMhFR4JFqzF,Band of Brothers,38 Spesh,2,1,0.679,0.871,-4.019,0.257,0.339,0.0,0.338,79.167,0.605,171646,3,49
2050,0bKg2V6xY47U5UCU7QuoAX,spotify:track:0bKg2V6xY47U5UCU7QuoAX,Peppas (feat. Black Star),Westside Gunn,4,0,0.526,0.927,-2.552,0.0635,0.236,0.0,0.78,89.97,0.677,244250,4,59
2051,5MfCvL6jCTkxPCBQf3OkYH,spotify:track:5MfCvL6jCTkxPCBQf3OkYH,Michael & Quincy,Nas,1,0,0.681,0.848,-4.222,0.012,0.305,0.0,0.147,93.334,0.288,167724,4,67
2052,5XbnkjcSa8TY535pP633fL,spotify:track:5XbnkjcSa8TY535pP633fL,Flag on the Play,Boldy James,3,0,0.496,0.786,-6.553,0.469,0.113,0.00033,0.321,83.956,0.779,160393,4,43
2053,3d7aL2Z4Ovrwei3wevMEIt,spotify:track:3d7aL2Z4Ovrwei3wevMEIt,Note To Self,Katori Walker,9,1,0.764,0.602,-6.061,0.545,0.386,0.0,0.102,93.2,0.383,144520,4,37
2054,410TZrK18uRjtsTunG14cl,spotify:track:410TZrK18uRjtsTunG14cl,Middle of the Ocean,Drake,4,0,0.466,0.703,-5.774,0.18,0.393,0.0,0.422,76.815,0.25,356389,3,84
2055,3ZzQQZcaLD8S1IgblayfX6,spotify:track:3ZzQQZcaLD8S1IgblayfX6,Still In America,Lecrae,2,1,0.667,0.798,-5.394,0.143,0.264,0.0,0.106,139.943,0.127,203774,4,57
2056,4PHAHCAJJx997egFWiqx0P,spotify:track:4PHAHCAJJx997egFWiqx0P,pg baby - Remix,redveil,10,0,0.32,0.852,-6.192,0.0994,0.45,0.0,0.179,75.792,0.852,249675,4,62
2057,06kBwptOYkGn1xL5XvtsRT,spotify:track:06kBwptOYkGn1xL5XvtsRT,Do Better,Ab-Soul,6,1,0.72,0.823,-6.209,0.294,0.0565,0.00531,0.1,88.014,0.648,231818,4,63
2058,6KNNqqLaousABh4LeVhdJ9,spotify:track:6KNNqqLaousABh4LeVhdJ9,2007,JID,8,0,0.427,0.574,-9.556,0.537,0.346,0.0,0.288,79.849,0.874,446823,4,57
2059,3YPC3cT4i21avYRS9GzJ87,spotify:track:3YPC3cT4i21avYRS9GzJ87,On God,Symba,5,0,0.598,0.702,-5.16,0.0703,0.183,0.0,0.217,90.188,0.175,161735,4,44
2060,0qHXyED9mnRk3DnXowUe6Y,spotify:track:0qHXyED9mnRk3DnXowUe6Y,Ghetto Reporter,Nas,10,0,0.561,0.922,-3.941,0.0116,0.317,0.0,0.192,92.289,0.817,156972,4,64
2061,4EuMKVhCd9cS7J19KDGDBn,spotify:track:4EuMKVhCd9cS7J19KDGDBn,BACH TO BACH (with Dave East),Fabolous,1,1,0.468,0.576,-7.782,0.0746,0.419,0.0,0.109,85.735,0.0898,174514,4,57
